Checksum Id Operacao;Data do Inicio;Data da Deflagracao;Tipo de Operacao;Area;Sigla Unidade Federativa;Sigla Unidade Institucional;Atuacao em Territorio Indigena;Atuacao em Territorio de Fronteira;Qtd Prisao em Flagrante;Qtd Prisao Preventiva;Qtd Prisao Temporaria;Qtd Mandado de Busca e Apreesao;Qtd Valores Apreendidos;Qtd Valores Apreendidos i11;Qtd Valores Descapitalizados;Qtd Prejuizos Causados a Uniao;Proib Ausentar Comarca;Proib Acesso ou Freq;Comparecimento Juizo;Qtd Fianca;Qtd Internacao Prov;Proib Contato;Mand Jud Caut Assec;Recol Domic Noturno;Susp Ex Func Pub A E;Monit Eletronica
5d5b3b7e818e3c48436c66f1a2191aa4;23/02/2021;23/02/2021;Operacao de Apoio;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;PA;SR/PF/PA                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
882b5b03f1ab24e045ddd0acb8a389d0;23/02/2021;23/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;MT;DPF/BRG/MT                                                      ;Nao;                                                                                                                                ;1;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
ccb9ccb1d01d126e1fc0f9524f8ca0e0;23/02/2021;23/02/2021;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SP;DPF/SJE/SP                                                      ;Nao;                                                                                                                                ;1;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
b5da3a18949e966f52cb0833d39c11b2;23/02/2021;23/02/2021;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;RS;SR/PF/RS                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
fbb1d0aa8eb214a2ce4aec289a3c6b6d;23/02/2021;23/02/2021;Operacao de Apoio;Crimes de Corrupção                                                                                                             ;PA;SR/PF/PA                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
1cac981fb61dc0e4a41e6a8508552803;23/02/2021;23/02/2021;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;AL;SR/PF/AL                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
9666224eb09ed06c62e7cefd65b4ffaf;23/02/2021;23/02/2021;Operacao de Apoio;Crimes de Corrupção                                                                                                             ;DF;SR/PF/DF                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
cbff98db3f0d4d5507ab86c662fb2fd6;23/02/2021;23/02/2021;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MT;DPF/BRG/MT                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
59d5b01478feebae34d3751e44a72905;23/02/2021;23/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/GRA/PR                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;;R$1.710.000,00;;;0;0;0;0;0;0;0;0;0;0
3683b378e37c4d4a1454e1c13e6fa476;23/02/2021;23/02/2021;Operacao Simples ;Crimes Contra o Patrimônio                                                                                                      ;RJ;DPF/NIG/RJ                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
4f70c8394c223f9330963fe63f2e789b;23/02/2021;23/02/2021;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MG;SR/PF/MG                                                        ;Nao;                                                                                                                                ;1;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
8045f8efe51f3df7b1cdcffa3560b8f9;23/02/2021;23/02/2021;Operacao Simples ;Crimes de Corrupção                                                                                                             ;RR;SR/PF/RR                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
2487476ffe91055720cb2439010cb265;23/02/2021;23/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;SP;DPF/SJK/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
322a4dd3c017f5ac7569c62b805298b2;23/02/2021;23/02/2021;Operacao Simples ;Tráfico de Drogas                                                                                                               ;AM;SR/PF/AM                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
b918f57334803ac3efa60e8feea53b42;23/02/2021;23/02/2021;Operacao Simples ;Tráfico de Drogas                                                                                                               ;AM;SR/PF/AM                                                        ;Nao;                                                                                                                                ;1;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
af9c8febe554414f63f72734f39876ef;23/02/2021;23/02/2021;Operacao Simples ;Crimes Contra o Patrimônio                                                                                                      ;AM;SR/PF/AM                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
18c862fb28c31ef47e9a93e079cbf5a6;23/02/2021;23/02/2021;Operacao Simples ;Tráfico de Drogas                                                                                                               ;AM;SR/PF/AM                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
9818e3716caf5a034bb366ab7b5df16c;23/02/2021;23/02/2021;Operacao de Apoio;Crimes de Corrupção                                                                                                             ;PB;SR/PF/PB                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
8c2c1e2ea5b4ccff838b046b41821900;23/02/2021;23/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/GRA/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$263.454,00;;;0;0;0;0;0;0;0;0;0;0
2c3704b997882270404d5380266826ec;23/02/2021;23/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/GRA/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$38.333,00;;;0;0;0;0;0;0;0;0;0;0
5be5d5f93093db1346915f49a568aad9;23/02/2021;23/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/CAC/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$27.000,00;;;0;0;0;0;0;0;0;0;0;0
aeaa4605027b5a06c9113495302370d2;23/02/2021;23/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/CAC/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$120.000,00;;;0;0;0;0;0;0;0;0;0;0
dca8359a3f5df2809ae2eb5855f9f164;23/02/2021;23/02/2021;Operacao Simples ;Tráfico de Drogas                                                                                                               ;RJ;SR/PF/RJ                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
a8ce4ba49cb1f14b8cb0ad8679d52f75;23/02/2021;23/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;SP;DPF/SJK/SP                                                      ;Nao;                                                                                                                                ;1;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
5d7831ef43f2c25728744b17b60bdb61;23/02/2021;23/02/2021;Operacao Comum   ;Tráfico de Drogas                                                                                                               ;RS;SR/PF/RS                                                        ;Nao;                                                                                                                                ;1;0;1;1;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
7f7ef3d2235c209dc2601fe2e4ef1661;23/02/2021;23/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;SP;DPF/STS/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$216.040,00;;;0;0;0;0;0;0;0;0;0;0
dd6e1b3a8fa6fd0e077147f28326bd41;23/02/2021;23/02/2021;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SC;DPF/LGE/SC                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
0e8e28d333787c59012c2067176d1113;23/02/2021;23/02/2021;Operacao Simples ;Crimes Contra Direitos Humanos                                                                                                  ;SC;DPF/LGE/SC                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
6cd7f8c3acebdb158c521bc708b521ab;23/02/2021;23/02/2021;Operacao de Apoio;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;RR;SR/PF/RR                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
cb06fa45e39d639bf8a3f070531868d0;24/02/2021;23/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;SR/PF/PR                                                        ;Nao;                                                                                                                                ;0;1;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
dabf786cc465305db507121b993c343d;24/02/2021;23/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;RO;DPF/JPR/RO                                                      ;Nao;Bolívia                                                                                                                         ;0;0;0;0;;R$17.329,00;;R$15.697,00;0;0;0;0;0;0;0;0;0;0
49ca8bb433c049164d84c687442d319f;24/02/2021;23/02/2021;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MG;SR/PF/MG                                                        ;Nao;                                                                                                                                ;1;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
bea063a9ee6cb8ea403cb4486b8b0cc7;03/03/2021;23/02/2021;Operacao Simples ;Crimes Previdenciários                                                                                                          ;GO;SR/PF/GO                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$700,00;;;0;0;0;0;0;0;0;0;0;0
d34d528d4e78c802aa24c4e870abc61d;10/11/2021;23/02/2021;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SC;DPF/LGE/SC                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
a0eef8e42431bf893f1df5b2fe90a542;20/01/2021;22/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/FIG/PR                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
d5cec9d13476e2aeb882c412cb17991b;28/01/2021;22/02/2021;Operacao Simples ;Tráfico de Drogas                                                                                                               ;AM;SR/PF/AM                                                        ;Nao;                                                                                                                                ;1;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
093517e1a41c4e378d6e3dd7cdf1ece6;21/02/2021;22/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/GRA/PR                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;;R$3.306.550,00;;;0;0;0;0;0;0;0;0;0;0
bee55c9f38793b27b3bd2e9d359d92ee;22/02/2021;22/02/2021;Operacao de Apoio;Crimes Financeiros                                                                                                              ;GO;SR/PF/GO                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
72f96315a061f9be698a715e21b6f082;22/02/2021;22/02/2021;Operacao Simples ;Tráfico de Drogas                                                                                                               ;AC;DPF/EPA/AC                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
f1b10d55008569bea228d59af4229365;22/02/2021;22/02/2021;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;MT;SR/PF/MT                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
dbfad2d301c63ce91f1fe1d13689f53f;22/02/2021;22/02/2021;Operacao Simples ;Crimes Contra o Patrimônio                                                                                                      ;PE;DPF/CRU/PE                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;R$400,00;0;0;0;0;0;0;0;0;0;0
92c0582afa13062e3257b8c3e4c1f85a;22/02/2021;22/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;AL;SR/PF/AL                                                        ;Nao;                                                                                                                                ;1;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
30af388e8b327168172aeef9e3626bcf;22/02/2021;22/02/2021;Operacao Simples ;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;RR;SR/PF/RR                                                        ;Nao;Guiana Francesa                                                                                                                 ;2;0;0;0;;R$29.041,00;;;0;0;0;0;0;0;0;0;0;0
84343e7c459598ed8e65afcee4c91681;22/02/2021;22/02/2021;Operacao de Apoio;Crimes Contra Direitos Humanos                                                                                                  ;PR;SR/PF/PR                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
27f3b872816f45d807ca2e6344056cad;22/02/2021;22/02/2021;Operacao Simples ;Tráfico de Drogas                                                                                                               ;AM;SR/PF/AM                                                        ;Nao;                                                                                                                                ;1;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
233ff9b78f1fe49605dccf78bd9f42d6;22/02/2021;22/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/GRA/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$3.859,00;;;0;0;0;0;0;0;0;0;0;0
1b0d89e02b7f1b1be28c36133af9ed96;22/02/2021;22/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/GRA/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$1.119.834,00;;;0;0;0;0;0;0;0;0;0;0
b283062ab4e7332f4252bf805d7b8a52;22/02/2021;22/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/CAC/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$800,00;;;0;0;0;0;0;0;0;0;0;0
40e90db13ab31c7efd64228034182c2e;22/02/2021;22/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/CAC/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$583.588,00;;;0;0;0;0;0;0;0;0;0;0
03cfd2a73b1dd178597626cefc834d77;22/02/2021;22/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;AC;SR/PF/AC                                                        ;Nao;                                                                                                                                ;1;0;0;0;;R$2.000,00;;;0;0;0;0;0;0;0;0;0;0
1acf84dae693be0aadacdba7528f46d8;22/02/2021;22/02/2021;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SP;DPF/GRU/SP - AIN                                                ;Nao;                                                                                                                                ;1;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
3c561078b707b404d21cd7469e54df72;22/02/2021;22/02/2021;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;DPF/TLS/MS                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$35.000,00;;;0;0;0;0;0;0;0;0;0;0
d88b3bdeeb6e9b3268490211e257480c;22/02/2021;22/02/2021;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;DPF/PPA/MS                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$43.000,00;;;0;0;0;0;0;0;0;0;0;0
47337e64d420bca2b6b854218389cdd9;22/02/2021;22/02/2021;Operacao Simples ;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;PR;DPF/FIG/PR                                                      ;Nao;Argentina                                                                                                                       ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
a79c4911b715a0d02c5679c313a4cca6;22/02/2021;22/02/2021;Operacao de Apoio;Crimes Fazendários                                                                                                              ;RJ;SR/PF/RJ                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
1c53056c382c3048dec245445d5a6196;22/02/2021;22/02/2021;Operacao de Apoio;Crimes Fazendários                                                                                                              ;BA;SR/PF/BA                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
3f8dda6ed535e3a243e50a5bf93b132f;22/02/2021;22/02/2021;Operacao Comum   ;Crimes Contra o Patrimônio                                                                                                      ;SP;DPF/STS/SP                                                      ;Nao;                                                                                                                                ;0;1;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
8c862dd32635e2ddb2838aa18ef74a5a;22/02/2021;22/02/2021;Operacao Comum   ;Crimes Fazendários                                                                                                              ;SP;DPF/STS/SP                                                      ;Nao;                                                                                                                                ;0;1;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
c7c73cb5f166b52dab048d5a58c2838b;22/02/2021;22/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;SP;DPF/SOD/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
a267198d6d211583c9933a68b30d8ac4;22/02/2021;22/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;MG;SR/PF/MG                                                        ;Nao;                                                                                                                                ;1;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
0806ebf2ee5c90a0ca0fd59eddb039f5;22/02/2021;22/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;MG;SR/PF/MG                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
fc16a65cfc9e2ef3bdf439d6199464cb;22/02/2021;22/02/2021;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;RJ;DPF/GOY/RJ                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
f4a6f35fb13c67d4da63ed5b394a25df;22/02/2021;22/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/CAC/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$165.300,00;;;0;0;0;0;0;0;0;0;0;0
304c996fc15ce2a1b8adbae46a77b97a;22/02/2021;22/02/2021;Operacao de Apoio;Crimes Fazendários                                                                                                              ;RR;SR/PF/RR                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
dd1c3331890c113ecba5066aa2dcd54c;09/08/2021;22/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;MG;SR/PF/MG                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
f2eb0bc2fe4c3ee54e34046fc557ee1d;21/02/2021;21/02/2021;Operacao Simples ;Tráfico de Drogas                                                                                                               ;PR;DPF/MGA/PR                                                      ;Nao;                                                                                                                                ;3;0;0;0;;R$802.446,00;;;0;0;0;0;0;0;0;0;0;0
65775a7994d1c6649114bd43b985f2c2;21/02/2021;21/02/2021;Operacao de Apoio;Crimes Contra Direitos Humanos                                                                                                  ;AL;SR/PF/AL                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
aa265bc6ad44d540c269b9eb85028dbf;21/02/2021;21/02/2021;Operacao Simples ;Crimes Eleitorais                                                                                                               ;PI;SR/PF/PI                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
946c468d6525848b807faa6360179adc;21/02/2021;21/02/2021;Operacao de Apoio;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;PA;DPF/ATM/PA                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
c58298321407d52b9df001c78287dea3;21/02/2021;21/02/2021;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MT;DPF/BRG/MT                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
64fb8618ddfaeab2a3ead5ccd391e2e3;21/02/2021;21/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;AL;SR/PF/AL                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
5f354c41e6ab9c59217401b086538c91;21/02/2021;21/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;RS;DPF/SAG/RS                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$507.778,00;;R$197.037,00;0;0;0;0;0;0;0;0;0;0
4a8060697f27271ffe5b2424cf0aaa7b;21/02/2021;21/02/2021;Operacao Simples ;Tráfico de Drogas                                                                                                               ;AM;DPF/TBA/AM                                                      ;Nao;Colômbia                                                                                                                        ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
9ad3c498431065a862a03c0c56e930f6;21/02/2021;21/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/GRA/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$272.409,00;;;0;0;0;0;0;0;0;0;0;0
2da86f213d54ee35156481859899cfe2;21/02/2021;21/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/GRA/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$158.066,00;;;0;0;0;0;0;0;0;0;0;0
07c86fab80f3b27e5adcefc39cd2b3bb;21/02/2021;21/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/CAC/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$35.607,00;;;0;0;0;0;0;0;0;0;0;0
7161a0f30fd0ec30f4c3aaf0e658a14f;21/02/2021;21/02/2021;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SP;DPF/GRU/SP - AIN                                                ;Nao;                                                                                                                                ;1;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
b2c64b9cd7b8b13faed863a9bd795e89;21/02/2021;21/02/2021;Operacao de Apoio;Crimes Fazendários                                                                                                              ;MS;SR/PF/MS                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
2a0d301d3dfcfa4574a46dd62f1be621;21/02/2021;21/02/2021;Operacao Simples ;Tráfico de Drogas                                                                                                               ;AC;SR/PF/AC                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$25.473,00;;;0;0;0;0;0;0;0;0;0;0
68392832b3acfe3ac00caaffa19dc0df;21/02/2021;21/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;SP;DPF/SOD/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
ffe0e9efa6cca63e0a9a41f25ec55eaf;21/02/2021;21/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;MG;SR/PF/MG                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
02f9415af9bb0e1f2da0d11ebf525ab0;21/02/2021;21/02/2021;Operacao Simples ;Crimes Contra o Patrimônio                                                                                                      ;MG;DPF/GVS/MG                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
a96affe8fcc94101e10bb7761267cac3;21/02/2021;21/02/2021;Operacao Simples ;Crimes Contra o Patrimônio                                                                                                      ;SP;DPF/BRU/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$22.461,00;;;0;0;0;0;0;0;0;0;0;0
c1ea7fa2b2dcf4fe2d3e1d71256b7ac1;20/02/2021;20/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;SR/PF/PR                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$1.494,00;;;0;0;0;0;0;0;0;0;0;0
6f5fd930710a7b38f229a849fc43ee2a;20/02/2021;20/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/FIG/PR                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;;R$376.567,00;;;0;0;0;0;0;0;0;0;0;0
cc4d13f3fe3be5daa146281f034c28ea;20/02/2021;20/02/2021;Operacao Simples ;Crimes Contra Direitos Humanos                                                                                                  ;PR;DPF/PGZ/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
3e76d89bf397099a6c39e8f5b2871f0b;20/02/2021;20/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;RS;DPF/SAG/RS                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$69.193,00;;R$34.695,00;0;0;0;0;0;0;0;0;0;0
f513e77f6c147dbb5c3d2f62f5d6e239;20/02/2021;20/02/2021;Operacao Simples ;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;RR;SR/PF/RR                                                        ;Nao;Guiana Francesa                                                                                                                 ;0;0;0;0;;R$350.978,00;;;0;0;0;0;0;0;0;0;0;0
853fc58827f222d73329b9d56f0c1926;20/02/2021;20/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/GRA/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$170.127,00;;;0;0;0;0;0;0;0;0;0;0
69b49af57c97ca00be0d542e5105b51a;20/02/2021;20/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/GRA/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$88.142,00;;;0;0;0;0;0;0;0;0;0;0
5c852cb1f5ec2f3d08518a89f0d75152;20/02/2021;20/02/2021;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;DPF/TLS/MS                                                      ;Nao;                                                                                                                                ;2;0;0;0;;R$500,00;;;0;0;0;0;0;0;0;0;0;0
faee0cdb03a643d235e16bd014943251;20/02/2021;20/02/2021;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;DPF/PPA/MS                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$18.000,00;;;0;0;0;0;0;0;0;0;0;0
43c64c4288981dc3a773b65c07f222c2;20/02/2021;20/02/2021;Operacao Simples ;Crimes Fazendários                                                                                                              ;SP;DPF/SOD/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
6c4fffa458ee42c32e833cb306078435;20/02/2021;20/02/2021;Operacao de Apoio;Crimes Contra o Patrimônio                                                                                                      ;MG;SR/PF/MG                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
6cc54770f271dc3d742b33c674ae0f5d;20/02/2021;20/02/2021;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;MG;SR/PF/MG                                                        ;Nao;                                                                                                                                ;0;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
a75a513b15207eb41c60d6e145e6d2bb;19/08/2021;20/02/2021;Operacao Simples ;Crimes Contra o Patrimônio                                                                                                      ;SP;DPF/BRU/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;;R$20.000,00;;;0;0;0;0;0;0;0;0;0;0
2c1bcfac0fa3c0d2557ee68f8ff6ead3;10/06/2019;19/02/2021;Operacao Comum   ;Crimes Fazendários                                                                                                              ;SP;DPF/PDE/SP                                                      ;Nao;                                                                                                                                ;0;0;0;2;;R$40.000,00;;R$40.000,00;0;0;0;0;0;0;0;0;0;0
418796dd54eae217baab365fbb08d76e;03/02/2021;19/02/2021;Operacao Especial;Crimes Fazendários                                                                                                              ;SP;DPF/SOD/SP                                                      ;Nao;                                                                                                                                ;0;0;0;1;;R$51.000,00;;;0;0;0;0;0;0;0;0;0;0
2a48efd5149402827eb44f11e8247f96;05/02/2021;19/02/2021;Operacao Especial;Crimes Fazendários                                                                                                              ;RS;DPF/PFO/RS                                                      ;Nao;                                                                                                                                ;0;0;0;3;;R$10.500,00;;R$10.500,00;0;0;0;0;0;0;0;0;0;0
110534af83ca5ff555a1a80f1b5a221d;18/02/2021;19/02/2021;Operacao Simples ;Tráfico de Drogas                                                                                                               ;AM;SR/PF/AM                                                        ;Nao;                                                                                                                                ;1;0;0;0;;R$0,00;;;0;0;0;0;0;0;0;0;0;0
